artist,song,explicit,year,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_seconds,tempo_class,key_name,mode_name,tonality,acoustic,blues,classical,country,dance,easy listening,electronic,folk,hip hop,jazz,latin,metal,pop,r&b,rock,traditional,world
chris brown,look at me now (feat. lil' wayne & busta rhymes),True,2011,0.798,0.754,0.659,0.711,0.291,0.035,0.0,0.147,0.535,146,222,Veloce (Allegro),B,Minor,B Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
far east movement,rocketeer,False,2010,0.685,0.632,0.837,0.712,0.041,0.185,0.0,0.295,0.341,96,211,Moderato,E,Minor,E Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
wanted,glad you came,False,2011,0.865,0.701,0.843,0.822,0.074,0.033,0.0,0.104,0.443,127,197,Veloce (Allegro),G,Minor,G Minor,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
kesha,we r who we r,False,2010,0.798,0.718,0.807,0.772,0.032,0.01,0.002,0.115,0.658,120,204,Allegretto,G#,Major,G# Major,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
kelly rowland,motivation,False,2011,0.73,0.727,0.654,0.738,0.034,0.192,0.0,0.1,0.244,141,230,Veloce (Allegro),A,Minor,A Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
rihanna,we found love,False,2011,0.843,0.716,0.753,0.792,0.027,0.026,0.001,0.104,0.601,128,215,Veloce (Allegro),C#,Major,C# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
nicole scherzinger,don't hold your breath,False,2011,0.697,0.628,0.786,0.712,0.005,0.007,0.0,0.199,0.68,111,197,Allegretto,F,Minor,F Minor,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
mann,buzzin remix,True,2011,0.539,0.66,0.936,0.798,0.222,0.091,0.0,0.314,0.536,104,224,Moderato,A#,Minor,A# Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
chris brown,yeah 3x,True,2011,0.775,0.681,0.876,0.856,0.038,0.0,0.0,0.086,0.708,130,241,Veloce (Allegro),B,Minor,B Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
swedish house mafia,save the world,False,2011,0.73,0.447,0.646,0.638,0.044,0.015,0.0,0.065,0.387,127,213,Veloce (Allegro),C,Major,C Major,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
kanye west,all of the lights,True,2010,0.854,0.475,0.792,0.851,0.088,0.082,0.0,0.186,0.196,142,299,Veloce (Allegro),C#,Major,C# Major,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
miguel,sure thing,False,2010,0.876,0.656,0.585,0.612,0.139,0.027,0.0,0.204,0.492,81,195,Moderato,B,Minor,B Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
diddy - dirty money,coming home,False,2010,0.775,0.311,0.83,0.919,0.307,0.162,0.0,0.335,0.207,168,238,Vivace,G,Major,G Major,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
rihanna,what's my name?,False,2010,0.742,0.666,0.774,0.867,0.083,0.236,0.0,0.07,0.583,100,263,Moderato,D,Major,D Major,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
chris brown,beautiful people,False,2019,0.596,0.338,0.763,0.699,0.249,0.067,0.004,0.076,0.533,128,225,Veloce (Allegro),F,Minor,F Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
avril lavigne,what the hell,False,2011,0.832,0.531,0.923,0.831,0.057,0.005,0.013,0.142,0.897,150,220,Veloce (Allegro),F#,Minor,F# Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
professor green,read all about it,True,2011,0.438,0.623,0.738,0.741,0.036,0.344,0.0,0.242,0.435,101,235,Moderato,B,Minor,B Minor,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
chase & status,blind faith,False,2011,0.674,0.379,0.838,0.781,0.043,0.005,0.0,0.248,0.389,140,233,Veloce (Allegro),A,Minor,A Minor,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
chip,champion (feat. chris brown),True,2011,0.539,0.338,0.931,0.87,0.392,0.08,0.0,0.148,0.516,190,237,Frenetico (Presto),F#,Minor,F# Minor,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
selena gomez & the scene,who says,False,2011,0.854,0.654,0.924,0.87,0.045,0.086,0.0,0.153,0.755,101,195,Moderato,E,Major,E Major,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
rizzle kicks,down with the trumpets,False,2011,0.663,0.738,0.874,0.782,0.104,0.089,0.0,0.263,0.808,115,186,Allegretto,E,Minor,E Minor,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
lady gaga,born this way,False,2011,0.809,0.541,0.819,0.761,0.249,0.003,0.0,0.372,0.488,124,260,Veloce (Allegro),B,Major,B Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
nicki minaj,super bass,True,2010,0.0,0.699,0.854,0.799,0.336,0.276,0.0,0.697,0.675,127,200,Veloce (Allegro),B,Major,B Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
mac miller,donald trump,True,2011,0.685,0.599,0.896,0.663,0.172,0.122,0.0,0.444,0.854,163,165,Vivace,C#,Minor,C# Minor,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
calvin harris,bounce (feat. kelis) - radio edit,False,2012,0.697,0.768,0.962,0.909,0.03,0.034,0.5,0.773,0.771,128,222,Veloce (Allegro),D,Minor,D Minor,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
david guetta,without you (feat. usher),False,2012,0.786,0.566,0.592,0.83,0.01,0.233,0.0,0.163,0.389,128,208,Veloce (Allegro),D,Major,D Major,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
foster the people,pumped up kicks,False,2011,0.921,0.714,0.694,0.725,0.011,0.148,0.117,0.089,0.991,128,239,Veloce (Allegro),F,Minor,F Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
drake,headlines,True,2011,0.832,0.599,0.541,0.66,0.15,0.374,0.0,0.084,0.414,152,235,Veloce (Allegro),F#,Minor,F# Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
jessie j,price tag,False,2011,0.82,0.599,0.822,0.819,0.287,0.03,0.0,0.301,0.674,175,223,Vivace,F,Major,F Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
jason aldean,dirt road anthem,False,2010,0.596,0.649,0.725,0.763,0.022,0.328,0.0,0.114,0.663,127,229,Veloce (Allegro),D,Major,D Major,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wiz khalifa,roll up,True,2011,0.708,0.466,0.794,0.743,0.305,0.054,0.0,0.084,0.603,125,227,Veloce (Allegro),D#,Major,D# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
onerepublic,good life,True,2009,0.809,0.597,0.673,0.628,0.052,0.079,0.0,0.133,0.649,95,253,Moderato,F#,Major,F# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
bad meets evil,lighters,True,2011,0.764,0.647,0.678,0.602,0.401,0.361,0.0,0.117,0.113,90,303,Moderato,C,Major,C Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
bruno mars,the lazy song,False,2010,0.843,0.786,0.695,0.76,0.084,0.307,0.0,0.089,0.981,175,189,Vivace,G#,Minor,G# Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
lupe fiasco,the show goes on,True,2011,0.786,0.546,0.884,0.824,0.166,0.019,0.0,0.161,0.654,143,239,Veloce (Allegro),G,Major,G Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
james morrison,i won't let you go,False,2011,0.719,0.482,0.589,0.696,0.013,0.235,0.0,0.15,0.132,106,229,Moderato,C,Major,C Major,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
jason derulo,it girl,False,2011,0.786,0.637,0.702,0.78,0.068,0.017,0.0,0.099,0.328,92,192,Moderato,C#,Minor,C# Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
adele,someone like you,False,2011,0.045,0.502,0.282,0.606,0.009,0.915,0.0,0.094,0.267,135,285,Veloce (Allegro),A,Major,A Major,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
red hot chili peppers,the adventures of rain dance maggie,False,2011,0.73,0.655,0.719,0.79,0.01,0.001,0.014,0.284,0.575,106,282,Moderato,E,Minor,E Minor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
keri hilson,pretty girl rock,False,2010,0.753,0.635,0.863,0.766,0.403,0.208,0.0,0.076,0.922,160,243,Vivace,B,Minor,B Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
p!nk,f**kin' perfect,True,2010,0.674,0.513,0.653,0.777,0.026,0.043,0.0,0.407,0.441,92,213,Moderato,G,Major,G Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
blake shelton,honey bee,False,2011,0.562,0.416,0.841,0.76,0.028,0.002,0.0,0.12,0.733,206,210,Frenetico (Presto),E,Major,E Major,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lady gaga,the edge of glory,False,2011,0.753,0.537,0.755,0.694,0.032,0.0,0.016,0.105,0.341,128,320,Veloce (Allegro),A,Major,A Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
lady a,just a kiss,False,2011,0.708,0.548,0.619,0.726,0.014,0.457,0.0,0.094,0.314,143,218,Veloce (Allegro),C#,Major,C# Major,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
hot chelle rae,tonight tonight,False,2011,0.82,0.658,0.771,0.768,0.173,0.078,0.0,0.17,0.83,100,200,Moderato,E,Major,E Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
grouplove,tongue tied,False,2011,0.888,0.509,0.933,0.725,0.037,0.009,0.0,0.168,0.356,113,218,Allegretto,D#,Major,D# Major,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
coldplay,every teardrop is a waterfall,False,2011,0.775,0.35,0.717,0.674,0.03,0.002,0.01,0.18,0.315,118,240,Allegretto,A,Major,A Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
beyonce,best thing i never had,False,2011,0.775,0.492,0.629,0.813,0.017,0.146,0.0,0.082,0.277,99,253,Moderato,F#,Major,F# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
p!nk,raise your glass,True,2010,0.854,0.675,0.693,0.766,0.11,0.005,0.0,0.009,0.627,122,202,Veloce (Allegro),G,Major,G Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
christina perri,jar of hearts,False,2011,0.809,0.26,0.31,0.71,0.015,0.744,0.0,0.118,0.054,75,246,Lento (Adagio),D#,Major,D# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
bruno mars,marry you,False,2010,0.843,0.582,0.81,0.773,0.024,0.34,0.0,0.099,0.443,145,230,Veloce (Allegro),A#,Major,A# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
band perry,if i die young,False,2010,0.719,0.564,0.468,0.687,0.008,0.356,0.0,0.305,0.346,131,222,Veloce (Allegro),E,Major,E Major,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lil wayne,how to love,False,2011,0.0,0.609,0.642,0.713,0.034,0.0,0.0,0.104,0.25,154,240,Veloce (Allegro),B,Major,B Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
charlene soraia,wherever you will go,False,2011,0.674,0.553,0.064,0.558,0.018,0.84,0.0,0.108,0.096,111,197,Allegretto,A,Major,A Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
christina perri,a thousand years,False,2011,0.786,0.345,0.373,0.646,0.006,0.317,0.001,0.106,0.132,139,285,Veloce (Allegro),A#,Major,A# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
rihanna,we found love,False,2011,0.843,0.716,0.753,0.792,0.027,0.026,0.001,0.104,0.601,128,215,Veloce (Allegro),C#,Major,C# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
carly rae jepsen,call me maybe,False,2012,0.876,0.773,0.556,0.69,0.032,0.012,0.0,0.104,0.665,120,193,Allegretto,G,Major,G Major,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
fun.,we are young (feat. janelle monáe),False,2012,0.854,0.294,0.618,0.738,0.094,0.02,0.0,0.076,0.745,184,250,Frenetico (Presto),A#,Major,A# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
sean paul,she doesn't mind,False,2012,0.786,0.696,0.764,0.756,0.083,0.001,0.0,0.223,0.625,120,227,Allegretto,G,Minor,G Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
pitbull,international love (feat. chris brown),False,2011,0.832,0.64,0.848,0.864,0.048,0.013,0.0,0.377,0.652,120,227,Allegretto,C,Minor,C Minor,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
dev,in the dark,False,2012,0.584,0.718,0.815,0.805,0.08,0.004,0.001,0.37,0.433,125,226,Veloce (Allegro),G#,Major,G# Major,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
adele,skyfall,False,2012,0.832,0.256,0.526,0.674,0.009,0.427,0.0,0.111,0.044,76,286,Lento (Adagio),C,Minor,C Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
david guetta,turn me on (feat. nicki minaj),False,2012,0.73,0.68,0.782,0.902,0.065,0.05,0.0,0.666,0.4,128,199,Veloce (Allegro),G#,Major,G# Major,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
rihanna,where have you been,False,2011,0.798,0.697,0.839,0.7,0.124,0.002,0.021,0.242,0.434,128,242,Veloce (Allegro),C,Minor,C Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
jay-z,ni**as in paris,True,2011,0.921,0.78,0.851,0.74,0.521,0.13,0.0,0.394,0.788,140,219,Veloce (Allegro),C#,Major,C# Major,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
maroon 5,one more night,False,2012,0.832,0.694,0.812,0.844,0.015,0.057,0.0,0.076,0.62,93,219,Moderato,F,Minor,F Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
skrillex,bangarang (feat. sirah),True,2011,0.786,0.694,0.971,0.9,0.313,0.015,0.0,0.355,0.575,110,215,Allegretto,G,Major,G Major,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
wanted,chasing the sun,False,2012,0.775,0.6,0.717,0.707,0.133,0.25,0.0,0.573,0.687,128,198,Veloce (Allegro),G,Minor,G Minor,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
flo rida,whistle,False,2012,0.865,0.73,0.934,0.73,0.04,0.021,0.0,0.323,0.75,104,224,Moderato,C,Major,C Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
will.i.am,this is love,False,2013,0.697,0.48,0.785,0.843,0.038,0.005,0.0,0.148,0.261,129,279,Veloce (Allegro),C,Minor,C Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
david guetta,she wolf (falling to pieces) [feat. sia],False,2012,0.742,0.429,0.85,0.884,0.076,0.086,0.0,0.388,0.38,130,222,Veloce (Allegro),G,Major,G Major,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
nicki minaj,pound the alarm,True,2012,0.719,0.708,0.851,0.832,0.068,0.041,0.0,0.003,0.591,125,205,Veloce (Allegro),A,Major,A Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
kendrick lamar,swimming pools (drank) - extended version,True,2012,0.708,0.694,0.456,0.631,0.689,0.126,0.0,0.7,0.237,74,313,Lento (Adagio),C#,Major,C# Major,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
marina,primadonna,False,2012,0.876,0.628,0.672,0.882,0.019,0.091,0.0,0.085,0.416,128,221,Veloce (Allegro),E,Minor,E Minor,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
kanye west,mercy,True,2012,0.82,0.513,0.467,0.55,0.692,0.07,0.0,0.182,0.415,140,329,Veloce (Allegro),F#,Minor,F# Minor,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
dj fresh,hot right now (feat. rita ora) - radio edit,False,2012,0.652,0.467,0.971,0.936,0.036,0.007,0.001,0.244,0.468,175,182,Vivace,E,Minor,E Minor,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
lmfao,sexy and i know it,False,2011,0.753,0.683,0.854,0.805,0.53,0.102,0.0,0.204,0.81,130,199,Veloce (Allegro),G,Major,G Major,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
psy,gangnam style (강남스타일),False,2012,0.809,0.707,0.934,0.872,0.475,0.004,0.0,0.084,0.76,132,219,Veloce (Allegro),B,Minor,B Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
kesha,die young,False,2012,0.876,0.688,0.683,0.776,0.041,0.005,0.0,0.233,0.816,128,211,Veloce (Allegro),C#,Minor,C# Minor,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
usher,scream,False,2012,0.742,0.576,0.855,0.758,0.134,0.001,0.0,0.189,0.568,128,234,Veloce (Allegro),G,Minor,G Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
olly murs,troublemaker (feat. flo rida),False,2012,0.0,0.748,0.856,0.831,0.06,0.015,0.0,0.124,0.991,106,185,Moderato,C,Minor,C Minor,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
linkin park,burn it down,False,2012,0.82,0.539,0.971,0.794,0.055,0.015,0.0,0.059,0.585,110,230,Allegretto,A,Minor,A Minor,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
bruno mars,locked out of heaven,False,2012,0.955,0.706,0.681,0.808,0.036,0.05,0.0,0.346,0.887,144,233,Veloce (Allegro),F,Major,F Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
avicii,levels - radio edit,False,2011,0.865,0.538,0.884,0.72,0.02,0.047,0.841,0.346,0.456,126,199,Veloce (Allegro),C#,Minor,C# Minor,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
flo rida,good feeling,False,2012,0.854,0.682,0.884,0.794,0.082,0.06,0.003,0.342,0.691,128,248,Veloce (Allegro),C#,Minor,C# Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
rihanna,diamonds,False,2012,0.843,0.514,0.694,0.77,0.041,0.001,0.0,0.105,0.38,92,225,Moderato,B,Minor,B Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
wiz khalifa,"work hard, play hard",True,2012,0.697,0.778,0.647,0.792,0.046,0.042,0.0,0.33,0.478,140,219,Veloce (Allegro),B,Major,B Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
katy perry,part of me,False,2012,0.82,0.649,0.914,0.785,0.022,0.0,0.0,0.064,0.782,130,216,Veloce (Allegro),F,Major,F Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
nicki minaj,starships,True,2012,0.843,0.73,0.7,0.892,0.094,0.138,0.0,0.276,0.762,125,210,Veloce (Allegro),B,Minor,B Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
kendrick lamar,m.a.a.d city,True,2012,0.753,0.423,0.714,0.677,0.448,0.055,0.0,0.503,0.191,91,350,Moderato,D,Major,D Major,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
asaf avidan & the mojos,one day / reckoning song (wankelmut remix) [radio edit],False,2012,0.0,0.818,0.658,0.699,0.057,0.192,0.0,0.086,0.557,119,212,Allegretto,D#,Minor,D# Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
florence + the machine,spectrum (say my name) - calvin harris remix,False,2011,0.764,0.531,0.944,0.823,0.045,0.002,0.004,0.09,0.588,126,218,Veloce (Allegro),B,Minor,B Minor,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
azealia banks,212,True,2014,0.0,0.849,0.756,0.729,0.425,0.015,0.0,0.066,0.629,126,204,Veloce (Allegro),B,Minor,B Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
maroon 5,payphone,True,2012,0.921,0.726,0.738,0.776,0.033,0.019,0.0,0.319,0.542,110,231,Allegretto,E,Major,E Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
james arthur,impossible,False,2013,0.843,0.292,0.678,0.777,0.127,0.138,0.0,0.106,0.282,170,209,Vivace,C,Minor,C Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
michel telo,ai se eu te pego - live,False,2012,0.0,0.647,0.932,0.789,0.083,0.366,0.0,1.0,0.868,96,166,Moderato,B,Major,B Major,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
otto knows,million voices - radio edit,False,2012,0.0,0.536,0.889,0.702,0.032,0.002,0.023,0.054,0.034,126,192,Veloce (Allegro),G#,Major,G# Major,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
icona pop,i love it,True,2012,0.573,0.687,0.896,0.881,0.012,0.008,0.0,0.181,0.879,126,156,Veloce (Allegro),C#,Major,C# Major,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
tyga,rack city,True,2012,0.685,0.946,0.301,0.476,0.629,0.038,0.0,0.199,0.251,99,203,Moderato,C#,Major,C# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
calvin harris,feel so close - radio edit,False,2012,0.888,0.683,0.921,0.873,0.014,0.001,0.007,0.22,0.942,128,206,Veloce (Allegro),G,Major,G Major,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
jennifer lopez,dance again,False,2012,0.0,0.79,0.86,0.755,0.084,0.016,0.0,0.078,0.725,128,237,Veloce (Allegro),B,Minor,B Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
grimes,oblivion,False,2012,0.0,0.671,0.502,0.577,0.019,0.118,0.915,0.082,0.479,156,251,Veloce (Allegro),D,Major,D Major,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
adele,rumour has it,False,2011,0.0,0.571,0.734,0.766,0.038,0.632,0.0,0.175,0.573,120,223,Allegretto,C,Major,C Major,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
coldplay,paradise,False,2011,0.921,0.378,0.562,0.68,0.006,0.052,0.0,0.074,0.186,140,278,Veloce (Allegro),F,Major,F Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
chris brown,turn up the music,False,2012,0.719,0.55,0.833,0.727,0.142,0.0,0.0,0.162,0.647,130,227,Veloce (Allegro),C#,Major,C# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
frank ocean,lost,True,2012,0.719,0.927,0.581,0.772,0.367,0.028,0.0,0.175,0.491,123,234,Veloce (Allegro),G#,Major,G# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
calvin harris,let's go (feat. ne-yo),False,2012,0.742,0.687,0.876,0.869,0.066,0.008,0.008,0.328,0.895,128,232,Veloce (Allegro),E,Minor,E Minor,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
script,hall of fame (feat. will.i.am),False,2012,0.876,0.345,0.866,0.799,0.06,0.067,0.0,0.122,0.632,85,202,Moderato,A#,Major,A# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
swedish house mafia,don't you worry child - radio edit,False,2012,0.854,0.571,0.832,0.858,0.05,0.115,0.0,0.114,0.428,129,212,Veloce (Allegro),B,Minor,B Minor,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
marina,how to be a heartbreaker,False,2012,0.562,0.663,0.892,0.782,0.05,0.014,0.0,0.104,0.867,140,221,Veloce (Allegro),B,Minor,B Minor,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
justin bieber,boyfriend,False,2012,0.708,0.695,0.524,0.716,0.052,0.037,0.002,0.126,0.313,97,171,Moderato,A#,Minor,A# Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
david guetta,titanium (feat. sia),False,2012,0.888,0.562,0.775,0.832,0.144,0.07,0.152,0.127,0.281,126,245,Veloce (Allegro),C,Minor,C Minor,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
jessie j,domino,False,2011,0.832,0.744,0.532,0.788,0.02,0.012,0.0,0.024,0.795,127,231,Veloce (Allegro),G,Major,G Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
taylor swift,i knew you were trouble.,False,2012,0.663,0.583,0.439,0.678,0.024,0.005,0.0,0.014,0.686,77,219,Moderato,D#,Minor,D# Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
schoolboy q,hands on the wheel (feat. asap rocky),True,2012,0.685,0.611,0.772,0.644,0.153,0.017,0.0,0.061,0.151,128,197,Veloce (Allegro),C#,Minor,C# Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
p!nk,try,False,2012,0.854,0.644,0.607,0.664,0.012,0.002,0.0,0.088,0.55,104,247,Moderato,D,Major,D Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
robbie williams,candy,False,2012,0.764,0.693,0.78,0.686,0.033,0.038,0.0,0.058,0.9,116,201,Allegretto,A#,Major,A# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
snoop dogg,"young, wild & free (feat. bruno mars)",True,2011,0.865,0.693,0.636,0.696,0.206,0.054,0.0,0.112,0.527,95,207,Moderato,C,Major,C Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
justin bieber,as long as you love me,False,2012,0.753,0.522,0.866,0.846,0.139,0.083,0.0,0.408,0.615,140,229,Veloce (Allegro),C,Minor,C Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
rita ora,r.i.p. (feat. tinie tempah),False,2012,0.517,0.56,0.822,0.844,0.045,0.028,0.0,0.758,0.342,72,228,Lento (Adagio),B,Minor,B Minor,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
alex clare,too close,False,2011,0.674,0.543,0.677,0.802,0.028,0.01,0.0,0.11,0.249,126,256,Veloce (Allegro),B,Minor,B Minor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tyga,faded,True,2012,0.652,0.83,0.648,0.597,0.298,0.01,0.0,0.395,0.322,95,206,Moderato,C#,Major,C# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
alesso,years - ラジオ・エディット,False,2012,0.0,0.285,0.814,0.705,0.104,0.002,0.0,0.183,0.305,128,195,Veloce (Allegro),D,Major,D Major,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
guy sebastian,battle scars (feat. lupe fiasco),False,2012,0.0,0.569,0.856,0.884,0.331,0.191,0.0,0.091,0.503,84,250,Moderato,F,Minor,F Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
katy perry,the one that got away,False,2012,0.809,0.66,0.781,0.815,0.022,0.001,0.0,0.215,0.883,134,227,Veloce (Allegro),C#,Minor,C# Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
